transcript_ID,module
BraA01g017730.3C,none
BraA01g017740.3C,red
BraA01g017760.3C,grey
BraA01g017770.3C,none
BraA01g017790.3C,none
BraA01g017800.3C,none
BraA01g017820.3C,turquoise
BraA01g017830.3C,lightgreen
BraA01g017910.3C,none
BraA01g017960.3C,none
BraA01g018010.3C,turquoise
BraA01g018020.3C,turquoise
BraA01g018030.3C,turquoise
BraA01g018050.3C,grey60
BraA01g018060.3C,turquoise
BraA01g018080.3C,none
BraA01g018090.3C,none
BraA01g018120.3C,none
BraA01g018130.3C,royalblue
BraA01g018170.3C,none
BraA01g018180.3C,darkred
BraA01g018200.3C,red
BraA01g018220.3C,turquoise
BraA01g018260.3C,none
BraA01g018270.3C,none
BraA01g018280.3C,none
BraA01g018290.3C,none
BraA01g018300.3C,grey
BraA01g018320.3C,none
BraA01g018350.3C,red
BraA01g018360.3C,turquoise
BraA01g018400.3C,none
BraA01g018410.3C,none
BraA01g018420.3C,none
BraA01g018430.3C,none
BraA01g018460.3C,pink
BraA01g018520.3C,blue
BraA01g018570.3C,none
BraA01g018580.3C,grey
BraA01g018600.3C,none
BraA01g018620.3C,none
BraA01g018630.3C,darkturquoise
BraA01g018650.3C,none
BraA01g018660.3C,none
BraA01g018670.3C,none
BraA01g018710.3C,none
BraA01g018720.3C,none
BraA01g018740.3C,turquoise
BraA01g018750.3C,magenta
BraA01g018790.3C,none
BraA01g018820.3C,green
BraA01g018860.3C,turquoise
BraA01g018910.3C,grey
BraA01g018960.3C,none
BraA01g018970.3C,turquoise
BraA01g018980.3C,green
BraA01g018990.3C,none
BraA01g019010.3C,none
BraA01g019070.3C,darkgreen
BraA01g019080.3C,cyan
BraA01g019090.3C,none
BraA01g019200.3C,turquoise
BraA01g019220.3C,red
BraA01g019230.3C,none
BraA01g019240.3C,none
BraA01g019260.3C,none
BraA01g019280.3C,turquoise
BraA01g019290.3C,none
BraA01g019310.3C,grey
BraA01g019320.3C,brown
BraA01g019350.3C,yellow
BraA01g019370.3C,cyan
BraA01g019380.3C,none
BraA01g019390.3C,turquoise
BraA01g019400.3C,grey
BraA01g019410.3C,none
BraA01g019430.3C,blue
BraA01g019440.3C,none
BraA01g019470.3C,none
BraA01g019480.3C,grey
BraA01g019490.3C,none
BraA01g019500.3C,grey
BraA01g019510.3C,none
BraA01g019520.3C,red
BraA01g019540.3C,none
BraA01g019560.3C,none
BraA01g019590.3C,none
BraA01g019610.3C,none
BraA01g019620.3C,turquoise
BraA01g019630.3C,grey
BraA01g019640.3C,yellow
BraA01g019650.3C,none
BraA01g019690.3C,none
BraA01g019700.3C,none
BraA01g019720.3C,none
BraA01g019830.3C,none
BraA01g019840.3C,blue
BraA01g019850.3C,blue
BraA01g019870.3C,red
BraA01g019880.3C,green
BraA01g019890.3C,darkgrey
BraA01g019900.3C,none
BraA01g019910.3C,none
BraA01g019940.3C,brown
BraA01g019950.3C,none
BraA01g019960.3C,grey
BraA01g019980.3C,none
BraA01g019990.3C,none
BraA01g020020.3C,turquoise
BraA01g020130.3C,turquoise
BraA01g020180.3C,none
BraA01g020200.3C,grey
BraA01g020240.3C,none
BraA01g020270.3C,tan
BraA01g020350.3C,black
BraA01g020360.3C,none
BraA01g020420.3C,none
BraA01g020440.3C,none
BraA01g020460.3C,grey
BraA01g020490.3C,blue
BraA01g020500.3C,none
BraA01g020510.3C,none
BraA01g020520.3C,none
BraA01g020550.3C,greenyellow
BraA01g020560.3C,pink
BraA01g020570.3C,none
BraA01g020580.3C,lightyellow
BraA01g020590.3C,none
BraA01g020600.3C,none
BraA01g020630.3C,turquoise
BraA01g020650.3C,none
BraA01g020710.3C,none
BraA01g020720.3C,none
BraA01g020730.3C,lightcyan
BraA01g020740.3C,none
BraA01g020750.3C,none
BraA01g020760.3C,none
BraA01g020860.3C,grey
BraA01g020880.3C,none
BraA01g020910.3C,none
BraA01g020920.3C,midnightblue
BraA01g020930.3C,none
BraA01g020950.3C,none
BraA01g020970.3C,none
BraA01g020980.3C,none
BraA01g020990.3C,blue
BraA01g021040.3C,yellow
BraA01g021120.3C,none
BraA01g021140.3C,brown
BraA01g021150.3C,none
BraA01g021160.3C,none
BraA01g021190.3C,none
BraA01g021200.3C,red
BraA01g021210.3C,magenta
BraA01g021220.3C,none
BraA01g021290.3C,grey
BraA01g021300.3C,pink
BraA01g021340.3C,grey
BraA01g021350.3C,green
BraA01g021360.3C,none
BraA01g021380.3C,pink
BraA01g021400.3C,none
BraA01g021410.3C,yellow
BraA01g021440.3C,none
BraA01g021450.3C,none
BraA01g021460.3C,grey
BraA01g021500.3C,turquoise
BraA01g021510.3C,brown
BraA01g021520.3C,none
BraA01g021540.3C,blue
BraA01g021610.3C,none
BraA01g021620.3C,none
BraA01g021630.3C,none
BraA01g021640.3C,none
BraA01g021650.3C,none
BraA01g021660.3C,grey
BraA01g021670.3C,none
BraA01g021680.3C,none
BraA01g021730.3C,none
BraA01g021750.3C,none
BraA01g021770.3C,yellow
BraA01g021800.3C,none
BraA01g021830.3C,none
BraA01g021840.3C,none
BraA01g021880.3C,yellow
BraA01g021890.3C,red
BraA01g021980.3C,green
BraA01g021990.3C,none
BraA01g022010.3C,greenyellow
BraA01g022040.3C,none
BraA01g022060.3C,brown
BraA01g022070.3C,purple
BraA01g022140.3C,green
BraA01g022150.3C,green
BraA01g022170.3C,none
BraA01g022180.3C,turquoise
BraA01g022190.3C,none
BraA01g022200.3C,royalblue
BraA01g022220.3C,none
BraA01g022250.3C,none
BraA01g022270.3C,none
BraA01g022290.3C,none
BraA01g022300.3C,none
BraA01g022330.3C,none
BraA01g022340.3C,none
BraA01g022360.3C,grey
BraA01g022390.3C,none
BraA01g022400.3C,brown
BraA01g022430.3C,turquoise
BraA01g022440.3C,none
BraA01g022490.3C,none
BraA01g022500.3C,none
BraA01g022530.3C,turquoise
BraA01g022570.3C,grey
BraA01g022630.3C,yellow
BraA01g022640.3C,lightgreen
BraA01g022650.3C,blue
BraA01g022660.3C,lightcyan
BraA01g022710.3C,grey
BraA01g022750.3C,midnightblue
BraA01g022800.3C,turquoise
BraA01g022910.3C,none
BraA01g023000.3C,none
BraA01g023010.3C,none
BraA01g023070.3C,darkturquoise
BraA01g023100.3C,none
BraA01g023120.3C,none
BraA01g023150.3C,grey
BraA01g023220.3C,yellow
BraA01g023260.3C,none
BraA01g023270.3C,none
BraA01g023300.3C,none
BraA01g023310.3C,grey
BraA01g023320.3C,brown
BraA01g023330.3C,none
BraA01g023360.3C,none
BraA01g023400.3C,grey
BraA01g023420.3C,black
BraA01g023440.3C,none
BraA01g023450.3C,none
BraA01g023480.3C,blue
BraA01g023520.3C,none
BraA01g023530.3C,none
BraA01g023540.3C,none
BraA01g023640.3C,none
BraA01g023660.3C,none
BraA01g023670.3C,none
BraA01g023760.3C,none
BraA01g023790.3C,none
BraA01g023800.3C,turquoise
BraA01g023840.3C,turquoise
BraA01g023860.3C,none
BraA01g023880.3C,none
BraA01g023890.3C,greenyellow
BraA01g023930.3C,none
BraA01g023940.3C,none
BraA01g023950.3C,none
BraA01g023990.3C,none
BraA01g024000.3C,none
BraA01g024010.3C,none
BraA01g024020.3C,none
BraA01g024060.3C,magenta
BraA01g024080.3C,grey
BraA01g024090.3C,none
BraA01g024100.3C,none
BraA01g024140.3C,green
BraA01g024160.3C,yellow
BraA01g024180.3C,yellow
BraA01g024210.3C,none
BraA01g024270.3C,none
BraA01g024310.3C,royalblue
BraA01g024330.3C,none
BraA01g024420.3C,none
BraA01g024530.3C,grey
BraA01g024560.3C,black
BraA01g024610.3C,none
BraA01g024740.3C,yellow
BraA01g024750.3C,black
BraA01g024760.3C,black
BraA01g024770.3C,blue
BraA01g024800.3C,none
BraA01g024810.3C,blue
BraA01g024840.3C,none
BraA01g024870.3C,none
BraA01g025010.3C,none
BraA01g025030.3C,none
BraA01g025060.3C,blue
BraA01g025070.3C,none
BraA01g025110.3C,blue
BraA01g025120.3C,none
BraA01g025130.3C,grey60
BraA01g025140.3C,tan
BraA01g025150.3C,cyan
BraA01g025230.3C,none
BraA01g025270.3C,none
BraA01g025320.3C,none
BraA01g025360.3C,none
BraA01g025370.3C,grey
BraA01g025390.3C,none
BraA01g025400.3C,grey
BraA01g025410.3C,none
BraA01g025440.3C,none
BraA01g025460.3C,none
BraA01g025500.3C,none
BraA01g025550.3C,grey
BraA01g025640.3C,lightyellow
BraA01g025690.3C,turquoise
BraA01g025710.3C,none
BraA01g025870.3C,none
BraA01g025910.3C,grey
BraA01g025930.3C,none
BraA01g025950.3C,none
BraA01g026000.3C,none
BraA01g026090.3C,none
BraA01g026110.3C,none
BraA01g026130.3C,none
BraA01g026140.3C,yellow
BraA01g026170.3C,none
BraA01g026180.3C,none
BraA01g026260.3C,turquoise
BraA01g026270.3C,green
BraA01g026280.3C,green
BraA01g026350.3C,none
BraA01g026390.3C,none
BraA01g026400.3C,none
BraA01g026430.3C,none
BraA01g026460.3C,purple
BraA01g026500.3C,none
BraA01g026510.3C,green
BraA01g026630.3C,yellow
BraA01g026740.3C,grey
BraA01g026810.3C,salmon
BraA01g026830.3C,salmon
BraA01g027010.3C,none
BraA01g027100.3C,none
BraA01g027110.3C,none
BraA01g027130.3C,grey60
BraA01g027140.3C,purple
BraA01g027190.3C,none
BraA01g027200.3C,none
BraA01g027210.3C,darkturquoise
BraA01g027230.3C,red
BraA01g027270.3C,none
BraA01g027290.3C,lightcyan
BraA01g027300.3C,none
BraA01g027320.3C,none
BraA01g027350.3C,none
BraA01g027430.3C,turquoise
BraA01g027470.3C,brown
BraA01g027610.3C,none
BraA01g027620.3C,none
BraA01g027640.3C,grey
BraA01g027660.3C,purple
BraA01g027670.3C,none
BraA01g027680.3C,none
BraA01g027690.3C,black
BraA01g027700.3C,turquoise
BraA01g027720.3C,brown
BraA01g027750.3C,none
BraA01g027760.3C,none
BraA01g027800.3C,none
BraA01g027820.3C,turquoise
BraA01g027830.3C,none
BraA01g027850.3C,none
BraA01g027860.3C,none
BraA01g027880.3C,none
BraA01g027910.3C,turquoise
BraA01g027970.3C,grey60
BraA01g028020.3C,yellow
BraA01g028030.3C,yellow
BraA01g028060.3C,none
BraA01g028090.3C,blue
BraA01g028100.3C,none
BraA01g028110.3C,grey60
BraA01g028120.3C,none
BraA01g028180.3C,cyan
BraA01g028200.3C,none
BraA01g028220.3C,blue
BraA01g028280.3C,grey
BraA01g028330.3C,brown
BraA01g028340.3C,grey
BraA01g028370.3C,none
BraA01g028380.3C,none
BraA01g028390.3C,turquoise
BraA01g028400.3C,none
BraA01g028420.3C,lightgreen
BraA01g028440.3C,blue
BraA01g028460.3C,turquoise
BraA01g028480.3C,magenta
BraA01g028500.3C,blue
BraA01g028520.3C,none
BraA01g028540.3C,none
BraA01g028550.3C,yellow
BraA01g028560.3C,none
BraA01g028580.3C,darkgrey
BraA01g028600.3C,none
BraA01g028610.3C,none
BraA01g028630.3C,turquoise
BraA01g028640.3C,none
BraA01g028690.3C,none
BraA01g028710.3C,none
BraA01g028740.3C,none
BraA01g028750.3C,none
BraA01g028780.3C,none
BraA01g028810.3C,none
BraA01g028820.3C,grey
BraA01g028870.3C,grey
BraA01g028890.3C,grey
BraA01g028910.3C,grey
BraA01g028940.3C,grey
BraA01g028950.3C,grey
BraA01g028960.3C,green
BraA01g028970.3C,none
BraA01g028980.3C,none
BraA01g029060.3C,grey
BraA01g029180.3C,greenyellow
BraA01g029260.3C,none
BraA01g029280.3C,purple
BraA01g029340.3C,blue
BraA01g029350.3C,none
BraA01g029380.3C,magenta
BraA01g029400.3C,none
BraA01g029430.3C,turquoise
BraA01g029450.3C,none
BraA01g029460.3C,none
BraA01g029480.3C,none
BraA01g029510.3C,blue
BraA01g029520.3C,salmon
BraA01g029540.3C,none
BraA01g029550.3C,none
BraA01g029560.3C,none
BraA01g029610.3C,none
BraA01g029670.3C,black
BraA01g029700.3C,none
BraA01g029710.3C,none
BraA01g029740.3C,grey
BraA01g029750.3C,salmon
BraA01g029800.3C,none
BraA01g029810.3C,darkgrey
BraA01g029860.3C,none
BraA01g029880.3C,turquoise
BraA01g029890.3C,none
BraA01g029970.3C,green
BraA01g029990.3C,red
BraA01g030000.3C,none
BraA01g030080.3C,none
BraA01g030100.3C,none
BraA01g030170.3C,none
BraA01g030180.3C,none
BraA01g030190.3C,none
BraA01g030200.3C,none
BraA01g030230.3C,none
BraA01g030270.3C,none
BraA01g030290.3C,none
BraA01g030310.3C,none
BraA01g030320.3C,none
BraA01g030330.3C,none
BraA01g030340.3C,none
BraA01g030350.3C,none
BraA01g030430.3C,none
BraA01g030470.3C,none
BraA01g030520.3C,greenyellow
BraA01g030540.3C,none
BraA01g030550.3C,turquoise
BraA01g030570.3C,turquoise
BraA01g030580.3C,salmon
BraA01g030610.3C,none
BraA01g030620.3C,none
BraA01g030660.3C,none
BraA01g030670.3C,none
BraA01g030690.3C,brown
BraA01g030750.3C,grey60
BraA01g030770.3C,brown
BraA01g030880.3C,yellow
BraA01g030980.3C,brown
BraA01g031000.3C,turquoise
BraA01g031060.3C,none
BraA01g031070.3C,none
BraA01g031080.3C,none
BraA01g031100.3C,turquoise
BraA01g031150.3C,tan
BraA01g031180.3C,none
BraA01g031210.3C,pink
BraA01g031220.3C,pink
BraA01g031260.3C,red
BraA01g031330.3C,purple
BraA01g031340.3C,none
BraA01g031350.3C,salmon
BraA01g031380.3C,cyan
BraA01g031410.3C,brown
BraA01g031450.3C,none
BraA01g031480.3C,grey
BraA01g031500.3C,none
BraA01g031510.3C,none
BraA01g031540.3C,brown
BraA01g031550.3C,brown
BraA01g031570.3C,brown
BraA01g031580.3C,grey
BraA01g031590.3C,none
BraA01g031630.3C,none
BraA01g031640.3C,none
BraA01g031660.3C,red
BraA01g031670.3C,none
BraA01g031690.3C,none
BraA01g031710.3C,none
BraA01g031740.3C,none
BraA01g031770.3C,none
BraA01g031790.3C,none
BraA01g031820.3C,greenyellow
BraA01g031830.3C,none
BraA01g031840.3C,black
BraA01g031860.3C,none
BraA01g031890.3C,lightcyan
BraA01g031970.3C,none
BraA01g031980.3C,none
BraA01g032000.3C,none
BraA01g032020.3C,blue
BraA01g032030.3C,blue
BraA01g032090.3C,brown
BraA01g032170.3C,brown
BraA01g032180.3C,grey
BraA01g032280.3C,blue
BraA01g032380.3C,blue
BraA01g032430.3C,none
BraA01g032450.3C,none
BraA01g032460.3C,none
BraA01g032470.3C,turquoise
BraA01g032480.3C,none
BraA01g032510.3C,darkturquoise
BraA01g032520.3C,none
BraA01g032530.3C,none
BraA01g032540.3C,magenta
BraA01g032560.3C,black
BraA01g032570.3C,none
BraA01g032640.3C,none
BraA01g032750.3C,none
BraA01g032830.3C,turquoise
BraA01g032840.3C,none
BraA01g032880.3C,none
BraA01g032910.3C,green
BraA01g032930.3C,none
BraA01g032950.3C,none
BraA01g032960.3C,none
BraA01g032980.3C,tan
BraA01g033010.3C,none
BraA01g033050.3C,midnightblue
BraA01g033060.3C,none
BraA01g033070.3C,turquoise
BraA01g033080.3C,brown
BraA01g033090.3C,red
BraA01g033110.3C,none
BraA01g033130.3C,none
BraA01g033200.3C,grey
BraA01g033210.3C,none
BraA01g033250.3C,none
BraA01g033260.3C,none
BraA01g033270.3C,grey
BraA01g033340.3C,none
BraA01g033350.3C,red
BraA01g033360.3C,none
BraA01g033370.3C,none
BraA01g033380.3C,none
BraA01g033390.3C,grey
BraA01g033400.3C,grey
BraA01g033430.3C,none
BraA01g033450.3C,none
BraA01g033460.3C,none
BraA01g033470.3C,none
BraA01g033520.3C,turquoise
BraA01g033610.3C,none
BraA01g033630.3C,yellow
BraA01g033640.3C,none
BraA01g033690.3C,none
BraA01g033700.3C,none
BraA01g033720.3C,turquoise
BraA01g033730.3C,none
BraA01g033740.3C,none
BraA01g033780.3C,turquoise
BraA01g033790.3C,none
BraA01g033800.3C,yellow
BraA01g033820.3C,none
BraA01g033840.3C,grey
BraA01g033860.3C,none
BraA01g033880.3C,none
BraA01g033890.3C,none
BraA01g033970.3C,none
BraA01g033980.3C,none
BraA01g034010.3C,lightyellow
BraA01g034120.3C,none
BraA01g034140.3C,grey
BraA01g034150.3C,none
BraA01g034190.3C,purple
BraA01g034200.3C,none
BraA01g034210.3C,none
BraA01g034230.3C,brown
BraA01g034260.3C,darkred
BraA01g034280.3C,green
BraA01g034290.3C,green
BraA01g034300.3C,none
BraA01g034310.3C,turquoise
BraA01g034330.3C,pink
BraA01g034380.3C,none
BraA01g034390.3C,none
BraA01g034400.3C,none
BraA01g034430.3C,none
BraA01g034440.3C,brown
BraA01g034450.3C,green
BraA01g034460.3C,none
BraA01g034480.3C,none
BraA01g034500.3C,none
BraA01g034560.3C,midnightblue
BraA01g034580.3C,none
BraA01g034590.3C,turquoise
BraA01g034600.3C,turquoise
BraA01g034610.3C,none
BraA01g034630.3C,turquoise
BraA01g034640.3C,none
BraA01g034660.3C,yellow
BraA01g034670.3C,none
BraA01g034690.3C,none
BraA01g034730.3C,none
BraA01g034790.3C,magenta
BraA01g034800.3C,none
BraA01g034810.3C,darkgreen
BraA01g034830.3C,none
BraA01g034840.3C,turquoise
BraA01g034850.3C,turquoise
BraA01g034860.3C,turquoise
BraA01g034880.3C,none
BraA01g034990.3C,none
BraA01g035030.3C,darkgreen
BraA01g035040.3C,none
BraA01g035090.3C,turquoise
BraA01g035110.3C,none
BraA01g035210.3C,none
BraA01g035220.3C,none
BraA01g035230.3C,grey
BraA01g035240.3C,brown
BraA01g035260.3C,lightgreen
BraA01g035280.3C,none
BraA01g035370.3C,turquoise
BraA01g035400.3C,yellow
BraA01g035410.3C,red
BraA01g035420.3C,none
BraA01g035470.3C,lightcyan
BraA01g035540.3C,turquoise
BraA01g035550.3C,none
BraA01g035560.3C,salmon
BraA01g035570.3C,yellow
BraA01g035580.3C,none
BraA01g035590.3C,red
BraA01g035620.3C,none
BraA01g035640.3C,blue
BraA01g035660.3C,none
BraA01g035680.3C,none
BraA01g035690.3C,pink
BraA01g035730.3C,brown
BraA01g035740.3C,none
BraA01g035770.3C,none
BraA01g035830.3C,green
BraA01g035840.3C,purple
BraA01g035870.3C,none
BraA01g035880.3C,none
BraA01g035920.3C,black
BraA01g035950.3C,none
BraA01g035970.3C,yellow
BraA01g035980.3C,none
BraA01g036030.3C,turquoise
BraA01g036040.3C,blue
BraA01g036050.3C,none
BraA01g036060.3C,turquoise
BraA01g036080.3C,none
BraA01g036100.3C,red
BraA01g036150.3C,none
BraA01g036170.3C,none
BraA01g036180.3C,orange
BraA01g036190.3C,blue
BraA01g036220.3C,grey
BraA01g036240.3C,yellow
BraA01g036250.3C,none
BraA01g036270.3C,none
BraA01g036280.3C,yellow
BraA01g036290.3C,none
BraA01g036310.3C,grey
BraA01g036320.3C,none
BraA01g036400.3C,blue
BraA01g036410.3C,royalblue
BraA01g036460.3C,none
BraA01g036470.3C,none
BraA01g036480.3C,turquoise
BraA01g036500.3C,turquoise
BraA01g036520.3C,royalblue
BraA01g036530.3C,magenta
BraA01g036550.3C,none
BraA01g036560.3C,none
BraA01g036570.3C,none
BraA01g036590.3C,yellow
BraA01g036600.3C,brown
BraA01g036610.3C,black
BraA01g036620.3C,turquoise
BraA01g036630.3C,green
BraA01g036650.3C,blue
BraA01g036680.3C,magenta
BraA01g036690.3C,red
BraA01g036700.3C,red
BraA01g036710.3C,red
BraA01g036730.3C,none
BraA01g036740.3C,magenta
BraA01g036760.3C,red
BraA01g036790.3C,none
BraA01g036820.3C,blue
BraA01g036900.3C,turquoise
BraA01g036930.3C,darkred
BraA01g036940.3C,grey
BraA01g036960.3C,magenta
BraA01g037010.3C,brown
BraA01g037030.3C,turquoise
BraA01g037040.3C,none
BraA01g037050.3C,none
BraA01g037060.3C,none
BraA01g037070.3C,blue
BraA01g037100.3C,grey
BraA01g037110.3C,none
BraA01g037120.3C,magenta
BraA01g037140.3C,none
BraA01g037150.3C,none
BraA01g037270.3C,green
BraA01g037300.3C,black
BraA01g037310.3C,none
BraA01g037320.3C,blue
BraA01g037330.3C,none
BraA01g037350.3C,none
BraA01g037380.3C,brown
BraA01g037400.3C,darkturquoise
BraA01g037410.3C,none
BraA01g037420.3C,none
BraA01g037450.3C,tan
BraA01g037500.3C,none
BraA01g037510.3C,none
BraA01g037520.3C,yellow
BraA01g037530.3C,none
BraA01g037540.3C,none
BraA01g037550.3C,pink
BraA01g037560.3C,black
BraA01g037570.3C,none
BraA01g037580.3C,turquoise
BraA01g037590.3C,none
BraA01g037600.3C,turquoise
BraA01g037680.3C,none
BraA01g037690.3C,none
BraA01g037700.3C,none
BraA01g037730.3C,grey
BraA01g037770.3C,none
BraA01g037790.3C,none
BraA01g037810.3C,none
BraA01g037830.3C,grey
BraA01g037860.3C,none
BraA01g037870.3C,none
BraA01g037890.3C,none
BraA01g037950.3C,blue
BraA01g037960.3C,turquoise
BraA01g038020.3C,yellow
BraA01g038030.3C,yellow
BraA01g038060.3C,none
BraA01g038070.3C,lightcyan
BraA01g038110.3C,none
BraA01g038140.3C,none
BraA01g038180.3C,none
BraA01g038190.3C,none
BraA01g038200.3C,purple
BraA01g038230.3C,none
BraA01g038240.3C,none
BraA01g038250.3C,none
BraA01g038260.3C,none
BraA01g038280.3C,none
BraA01g038290.3C,blue
BraA01g038320.3C,none
BraA01g038330.3C,none
BraA01g038360.3C,black
BraA01g038390.3C,none
BraA01g038400.3C,none
BraA01g038420.3C,pink
BraA01g038460.3C,blue
BraA01g038470.3C,none
BraA01g038500.3C,none
BraA01g038520.3C,none
BraA01g038570.3C,blue
BraA01g038590.3C,grey
BraA01g038640.3C,pink
BraA01g038660.3C,none
BraA01g038670.3C,brown
BraA01g038690.3C,blue
BraA01g038720.3C,none
BraA01g038730.3C,none
BraA01g038750.3C,none
BraA01g038760.3C,none
BraA01g038770.3C,none
BraA01g038780.3C,turquoise
BraA01g038790.3C,none
BraA01g038800.3C,none
BraA01g038810.3C,orange
BraA01g038820.3C,none
BraA01g038840.3C,none
BraA01g038850.3C,lightgreen
BraA01g038880.3C,none
BraA01g038890.3C,none
BraA01g038980.3C,none
BraA01g039000.3C,none
BraA01g039060.3C,none
BraA01g039070.3C,none
BraA01g039080.3C,grey
BraA01g039090.3C,turquoise
BraA01g039100.3C,none
BraA01g039110.3C,none
BraA01g039130.3C,brown
BraA01g039150.3C,none
BraA01g039160.3C,none
BraA01g039230.3C,none
BraA01g039270.3C,none
BraA01g039280.3C,none
BraA01g039330.3C,none
BraA01g039340.3C,none
BraA01g039360.3C,none
BraA01g039380.3C,pink
BraA01g039390.3C,none
BraA01g039430.3C,none
BraA01g039440.3C,none
BraA01g039470.3C,none
BraA01g039520.3C,lightcyan
BraA01g039560.3C,turquoise
BraA01g039570.3C,none
BraA01g039580.3C,none
BraA01g039590.3C,none
BraA01g039600.3C,none
BraA01g039610.3C,brown
BraA01g039670.3C,none
BraA01g039680.3C,none
BraA01g039700.3C,none
BraA01g039720.3C,none
BraA01g039740.3C,none
BraA01g039760.3C,none
BraA01g039770.3C,none
BraA01g039780.3C,none
BraA01g039880.3C,turquoise
BraA01g039910.3C,none
BraA01g039920.3C,grey
BraA01g039990.3C,lightcyan
BraA01g040000.3C,none
BraA01g040010.3C,none
BraA01g040030.3C,none
BraA01g040040.3C,brown
BraA01g040050.3C,none
BraA01g040060.3C,turquoise
BraA01g040070.3C,turquoise
BraA01g040080.3C,blue
BraA01g040090.3C,none
BraA01g040100.3C,none
BraA01g040130.3C,midnightblue
BraA01g040170.3C,none
BraA01g040190.3C,none
BraA01g040200.3C,none
BraA01g040210.3C,none
BraA01g040220.3C,lightgreen
BraA01g040230.3C,none
BraA01g040240.3C,none
BraA01g040250.3C,none
BraA01g040260.3C,none
BraA01g040270.3C,none
BraA01g040310.3C,blue
BraA01g040350.3C,none
BraA01g040360.3C,turquoise
BraA01g040370.3C,grey
BraA01g040410.3C,lightgreen
BraA01g040420.3C,none
BraA01g040430.3C,grey
BraA01g040440.3C,blue
BraA01g040450.3C,tan
BraA01g040490.3C,magenta
BraA01g040510.3C,cyan
BraA01g040520.3C,none
BraA01g040530.3C,none
BraA01g040540.3C,greenyellow
BraA01g040550.3C,none
BraA01g040560.3C,none
BraA01g040570.3C,none
BraA01g040580.3C,none
BraA01g040590.3C,turquoise
BraA01g040600.3C,none
BraA01g040610.3C,turquoise
BraA01g040620.3C,magenta
BraA01g040640.3C,none
BraA01g040650.3C,none
BraA01g040660.3C,midnightblue
BraA01g040670.3C,none
BraA01g040680.3C,pink
BraA01g040690.3C,none
BraA01g040710.3C,none
BraA01g040720.3C,none
BraA01g040740.3C,red
BraA01g040750.3C,grey
BraA01g040760.3C,turquoise
BraA01g040770.3C,none
BraA01g040810.3C,greenyellow
BraA01g040820.3C,none
BraA01g040830.3C,tan
BraA01g040840.3C,grey60
BraA01g040850.3C,brown
BraA01g040860.3C,none
BraA01g040870.3C,none
BraA01g040880.3C,none
BraA01g040940.3C,red
BraA01g040950.3C,greenyellow
BraA01g040960.3C,turquoise
BraA01g041010.3C,none
BraA01g041020.3C,none
BraA01g041030.3C,grey
BraA01g041070.3C,green
BraA01g041080.3C,none
BraA01g041090.3C,blue
BraA01g041100.3C,brown
BraA01g041110.3C,none
BraA01g041120.3C,none
BraA01g041130.3C,none
BraA01g041140.3C,purple
BraA01g041160.3C,pink
BraA01g041170.3C,none
BraA01g041180.3C,none
BraA01g041210.3C,turquoise
BraA01g041250.3C,green
BraA01g041310.3C,none
BraA01g041330.3C,none
BraA01g041340.3C,none
BraA01g041350.3C,none
BraA01g041370.3C,none
BraA01g041390.3C,none
BraA01g041400.3C,none
BraA01g041410.3C,cyan
BraA01g041420.3C,turquoise
BraA01g041430.3C,grey
BraA01g041440.3C,turquoise
BraA01g041450.3C,brown
BraA01g041510.3C,none
BraA01g041530.3C,none
BraA01g041550.3C,blue
BraA01g041560.3C,none
BraA01g041570.3C,none
BraA01g041580.3C,none
BraA01g041590.3C,none
BraA01g041620.3C,none
BraA01g041630.3C,grey
BraA01g041650.3C,none
BraA01g041680.3C,turquoise
BraA01g041690.3C,none
BraA01g041710.3C,none
BraA01g041730.3C,none
BraA01g041740.3C,grey
BraA01g041750.3C,turquoise
BraA01g041760.3C,none
BraA01g041780.3C,midnightblue
BraA01g041810.3C,magenta
BraA01g041850.3C,turquoise
BraA01g041880.3C,none
BraA01g041890.3C,turquoise
